open,currentAccountsPayable,researchAndDevelopment,volume,propertyPlantEquipment,otherNonCurrentAssets,nonInterestIncome,dividendPayout,depreciationDepletionAndAmortization,ebitda,comprehensiveIncomeNetOfTax,depreciationAndAmortization,longTermDebtNoncurrent,totalRevenue,otherNonOperatingIncome,company,date,close
89.25,3539000000,368000000,77047241,117020000000.0,3698000000,7977000000.0,832000000,1622000000,3611000000,1484000000,1353000000,71353000000.0,7220000000.0,133000000,DUK,9/29/2023,88.26
92.2,4228000000,368000000,72092248,115315000000.0,3964000000,7123000000.0,806000000,1546000000,3178000000,878000000,1340000000,72452000000.0,6419000000.0,167000000,DUK,12/29/2023,97.04
91.75,3364000000,368000000,61023616,115315000000.0,4072000000,7532000000.0,806000000,1534000000,3339000000,1253000000,1387000000,74979000000.0,6854000000.0,169000000,DUK,3/28/2024,96.71
73.72,3364000000,368000000,29300800,115315000000.0,4072000000,7532000000.0,806000000,1534000000,41489000,1253000000,44891000,74979000000.0,213168000.0,2610000,EQIX,6/30/2009,72.74
83.5,3364000000,368000000,9469400,115315000000.0,4072000000,7532000000.0,806000000,1534000000,92356000,1253000000,45066000,74979000000.0,227558000.0,2484000,EQIX,9/30/2009,92.0
97.88,3364000000,368000000,11419200,115315000000.0,4072000000,7532000000.0,806000000,1534000000,97469000,1253000000,42472000,74979000000.0,242552000.0,-1288000,EQIX,12/31/2009,106.15
94.99,3364000000,368000000,18256500,115315000000.0,4072000000,7532000000.0,806000000,1534000000,102804000,1253000000,49322000,74979000000.0,248649000.0,20000,EQIX,3/31/2010,97.34
90.92,3364000000,368000000,27835700,2400809000.0,71240000,7532000000.0,806000000,62750000,114550000,-34386000,63626000,1822120000.0,296094000.0,-1481000,EQIX,6/30/2010,81.22
92.0,3364000000,368000000,12134500,2582890000.0,69108000,7532000000.0,806000000,73298000,58553000,72485000,4357000,1839522000.0,330347000.0,1654000,EQIX,9/30/2010,102.35
78.83,12585000,368000000,19019200,2650953000.0,90892000,7532000000.0,806000000,65979000,53642000,5063000,4254000,1766674000.0,321124000.0,499000,EQIX,12/31/2010,81.26
86.76,16893500,368000000,16846000,2881126000.0,135502000,7532000000.0,806000000,78335000,77904000,75807000,4273000,1798942000.0,363029000.0,2111000,EQIX,3/31/2011,91.1
101.41,21202000,368000000,11114300,3085202000.0,142709000,7532000000.0,806000000,85222000,86267000,50407000,9751000,2327833000.0,394900000.0,1021000,EQIX,6/30/2011,101.02
94.27,21521000,368000000,16898000,3122094000.0,158091000,7532000000.0,806000000,87181000,81532000,-58418000,4962000,3045024000.0,408208000.0,-1694000,EQIX,9/30/2011,88.83
99.37,23268000,368000000,11085500,3225912000.0,146724000,7532000000.0,806000000,90168000,91075000,-4700000,4857000,3058333000.0,417957000.0,1383000,EQIX,12/30/2011,101.4
141.18,26423000,368000000,24554600,3387369000.0,131252000,7532000000.0,21551000,89301000,103718000,65449000,4929000,3040900000.0,443245000.0,-154000,EQIX,3/30/2012,157.45
159.54,27517000,368000000,23282700,3525839000.0,134411000,7532000000.0,21551000,92165000,104354000,-9803000,4822000,3044660000.0,457249000.0,-1844000,EQIX,6/29/2012,175.65
197.76,26387000,368000000,23329700,3791063000.0,115427000,-5204000.0,21551000,104609000,96383000,69100000,6863000,3109603000.0,484835000.0,507000,EQIX,9/28/2012,206.05
186.16,27659000,368000000,17072300,3915738000.0,208022000,0.0,46822000,103568000,120237000,57938000,6907000,3106254000.0,506059000.0,-717000,EQIX,12/31/2012,206.2
210.17,28812000,368000000,11644600,3890190000.0,212423000,2453000.0,46822000,107205000,111393000,-40382000,6759000,3142038000.0,516134000.0,-459000,EQIX,3/28/2013,216.31
202.35,34223000,368000000,34278600,4103344000.0,304083000,-93602000.0,46822000,109185000,32381000,-51631000,6864000,3131184000.0,528871000.0,2768000,EQIX,6/28/2013,184.72
175.56,28483000,368000000,14596100,4381020000.0,342531000,0.0,46822000,109901000,123647000,120822000,6822000,3127002000.0,543084000.0,985000,EQIX,9/30/2013,183.65
161.1,30291000,368000000,16936000,4591650000.0,387324000,-14899000.0,46822000,106440000,119239000,53151000,6582000,3173902000.0,564677000.0,1959000,EQIX,12/31/2013,177.45
188.97,34363000,368000000,14711400,4766297000.0,429615000,0.0,46822000,113993000,130679000,55329000,6905000,3170122000.0,580053000.0,678000,EQIX,3/31/2014,184.84
199.11,21019000,368000000,17994600,4924162000.0,443732000,-51183000.0,46822000,115712000,83262000,33640000,7074000,2747098000.0,605161000.0,681000,EQIX,6/30/2014,210.09
217.65,42304000,368000000,12818067,4983376000.0,422808000,0.0,46822000,120022000,144152000,-97814000,6974000,2733400000.0,620441000.0,1811000,EQIX,9/30/2014,212.48
227.15,30221000,368000000,12318952,4998270000.0,128610000,-105807000.0,83266000,131964000,26128000,-450067000,6803000,3430539000.0,638121000.0,-3051000,EQIX,12/31/2014,226.73
224.93,30221000,368000000,28646588,4990883000.0,166130000,0.0,96619000,121636000,157750000,-59141000,6295000,3410254000.0,643174000.0,-514000,EQIX,3/31/2015,232.85
274.13,30221000,368000000,15872072,5184800000.0,157415000,0.0,96349000,127376000,147890000,104323000,6450000,3256631000.0,665582000.0,1386000,EQIX,6/30/2015,254.0
265.09,30221000,368000000,19660772,5218595000.0,123523000,0.0,98041000,132403000,135582000,-23707000,6601000,3204497000.0,686649000.0,-12836000,EQIX,9/30/2015,273.4
297.7,49892000,368000000,15644582,5606436000.0,198630000,-289000.0,230452000,144165000,96277000,-10317000,8100000,4277403000.0,730462000.0,-48617000,EQIX,12/31/2015,302.4
306.24,49892000,368000000,17649061,6888232000.0,230789000,5242000.0,124836000,200534000,87271000,61394000,28152000,4945974000.0,844156000.0,-60710000,EQIX,3/31/2016,330.71
360.97,49892000,368000000,15960845,6958794000.0,227976000,-605000.0,121858000,212051000,191158000,-182521000,32303000,4882479000.0,900510000.0,1555000,EQIX,6/30/2016,387.73
368.41,49892000,368000000,13557827,7251399000.0,248692000,-9894000.0,127457000,214825000,199357000,-18533000,32929000,4867750000.0,924676000.0,2938000,EQIX,9/30/2016,360.25
338.45,60211000,368000000,13249685,7199210000.0,226298000,31039000.0,125312000,209797000,209483000,-173623000,29478000,5179857000.0,942647000.0,-1707000,EQIX,12/30/2016,357.41
375.98,60211000,368000000,19790012,7605829000.0,234645000,-3503000.0,148083000,217006000,196156000,108468000,29017000,7478059000.0,949525000.0,337000,EQIX,3/31/2017,400.37
441.7,60211000,368000000,12207718,8746595000.0,263546000,-16444000.0,156300000,254786000,224330000,117220000,50158000,7558873000.0,1066421000.0,1284000,EQIX,6/30/2017,429.16
468.24,60211000,368000000,11756412,9006171000.0,285967000,-22156000.0,159500000,278411000,252815000,107274000,48893000,8268786000.0,1152261000.0,-1076000,EQIX,9/29/2017,446.3
464.75,101744000,368000000,8487025,9394602000.0,366891500,-23669000.0,157583000,292277000,269237000,63973000,48940000,8316967000.0,1200221000.0,8668000,EQIX,12/29/2017,453.22
393.01,101744000,368000000,14308619,9696692000.0,447816000,-21491000.0,186999000,307568000,256546000,132038000,50616000,9317149000.0,1215877000.0,-3064000,EQIX,3/29/2018,418.14
397.19,101744000,368000000,14464703,10378915000.0,525961000,-19215000.0,181800000,307331000,259682000,-92207000,51035000,9652323000.0,1261943000.0,8866000,EQIX,6/29/2018,429.89
434.33,101744000,368000000,9041289,10682826000.0,562332000,1492000.0,186000000,305726000,325693000,80671000,51792000,9646259000.0,1283751000.0,3744000,EQIX,9/28/2018,432.89
387.45,96980000,368000000,11322675,11026020000.0,510214500,-12186000.0,183858000,306864000,316027000,86468000,49973000,9439448000.0,1310083000.0,4498000,EQIX,12/31/2018,352.56
424.46,96980000,368000000,11463934,10898210000.0,458097000,8819000.0,204603000,313178000,333028000,121415000,49535000,9354134000.0,1363218000.0,-166000,EQIX,3/29/2019,453.16
487.61,96980000,368000000,7628609,10992740000.0,463601000,10561000.0,208449000,319224000,331209000,127449000,19811000,9227018000.0,1384977000.0,12180000,EQIX,6/28/2019,504.29
555.38,96980000,368000000,8891545,11229197000.0,499632000,77568000.0,212752000,321891000,318664000,39057000,21313000,9050524000.0,1396810000.0,3428000,EQIX,9/30/2019,576.8
564.81,52232000,368000000,7619137,12152597000.0,580788000,-112314000.0,210360000,330544000,350616000,230618000,70372000,9599107000.0,1417135000.0,12336000,EQIX,12/31/2019,583.7
577.88,52232000,368000000,19125630,12177044000.0,642836000,1571474000.0,233479000,335869000,329978000,-153264000,73657000,9722940000.0,1444542000.0,5170000,EQIX,3/31/2020,624.57
699.87,52232000,368000000,12275348,12663827000.0,660246000,1354797000.0,236008000,348593000,315434000,199682000,28897000,10022682000.0,1470121000.0,4278000,EQIX,6/30/2020,702.3
790.16,52232000,368000000,7007521,13110554000.0,673443000,1376202000.0,240690000,360688000,228226000,105177000,31900000,8402512000.0,1519767000.0,162000,EQIX,9/30/2020,760.13
706.59,77705000,368000000,10327144,14503084000.0,776047000,-4576826000.0,237756000,378219000,268389000,239427000,85179000,10305531000.0,1564115000.0,-2697000,EQIX,12/31/2020,714.18
649.32,77705000,368000000,14457630,14768661000.0,812923000,1640088000.0,263039000,395017000,368194000,60882000,89523000,10914434000.0,1550407000.0,-6950000,EQIX,3/31/2021,679.59
739.53,77705000,368000000,18051075,15143898000.0,807970000,1563805000.0,258053000,416241000,174153000,136073000,37110000,11638684000.0,1476574000.0,-39377000,EQIX,6/30/2021,802.6
837.93,77705000,368000000,14099331,15307049000.0,846080000,1737686000.0,262362000,418931000,326366000,51569000,41983000,11561402000.0,1658743000.0,1482000,EQIX,9/30/2021,790.13
815.52,84084000,368000000,8698306,15445775000.0,926066000,1705895000.0,259455000,426101000,337292000,79284000,91892000,11570721000.0,1766615000.0,-5802000,EQIX,12/31/2021,845.84
711.45,84084000,368000000,10101905,15512991000.0,1019569000,1731955000.0,289669000,435340000,349854000,180290000,89692000,11645355000.0,1651990000.0,-9549000,EQIX,3/31/2022,741.62
689.87,84084000,368000000,13190584,15455180000.0,1272090000,1951821000.0,283048000,433270000,356888000,-149520000,41105000,12733087000.0,1860995000.0,-6238000,EQIX,6/30/2022,657.02
648.04,84084000,368000000,10514026,15140597000.0,1504530000,1979459000.0,291169000,430192000,377215000,-125354000,39456000,12607257000.0,1888113000.0,-6735000,EQIX,9/30/2022,568.84
695.0,115953000,368000000,9157235,16649534000.0,1376137000,1736278000.0,287573000,437406000,363585000,495234000,91815000,12752247000.0,1878542000.0,-28895000,EQIX,12/30/2022,655.03
684.81,115953000,368000000,10118637,16913734000.0,1391884000,2009170000.0,326000000,457000000,506326000,363044000,95004000,13361086000.0,1911689000.0,8000000,EQIX,3/31/2023,721.04
743.11,115953000,368000000,11008767,17267282000.0,1487088000,2011469000.0,320243000,461636000,386911000,203762000,42523000,13338742000.0,1911496000.0,-11518000,EQIX,6/30/2023,783.94
788.37,115953000,368000000,7176775,17370577000.0,1592972000,2141144000.0,324587000,462939000,443592000,38240000,46428000,13582847000.0,2039759000.0,-5972000,EQIX,9/29/2023,726.26
816.55,162356000,368000000,8789225,18601000000.0,1591000000,2012661000.0,403176000,463463000,460225000,463461000,86649000,12725609000.0,1909478000.0,-1227000,EQIX,12/29/2023,805.39
884.9,162356000,368000000,15982687,18511000000.0,1619000000,2202000000.0,412000000,526000000,481000000,23000000,100000000,12632000000.0,2098000000.0,-6000000,EQIX,3/28/2024,825.33
40.4,162356000,19900000,34367100,18511000000.0,1619000000,2202000000.0,9600000,121820000,293760000,23000000,121820000,12632000000.0,1339038000.0,1300000,FIS,6/30/2008,36.91
22.12,162356000,26155000,43451400,18511000000.0,1619000000,2202000000.0,9400000,113187000,240821000,23000000,113187000,12632000000.0,893844000.0,-100000,FIS,9/30/2008,18.46
16.63,162356000,11492000,38041600,18511000000.0,1619000000,2202000000.0,9500000,121637000,210665000,23000000,121637000,12632000000.0,835280000.0,1500000,FIS,12/31/2008,16.27
17.27,162356000,22600000,54403100,18511000000.0,1619000000,2202000000.0,9500000,92000000,174700000,23000000,92000000,12632000000.0,797800000.0,1200000,FIS,3/31/2009,18.2
19.53,162356000,21500000,50363700,271400000.0,73300000,2202000000.0,9600000,92100000,117900000,59200000,92100000,2134000000.0,803000000.0,5500000,FIS,6/30/2009,19.96
24.42,162356000,22300000,56411200,263300000.0,80800000,2202000000.0,11500000,800000,231400000,67600000,94300000,1947900000.0,817500000.0,1400000,FIS,9/30/2009,25.51
22.73,162356000,22300000,49599700,375900000.0,131800000,2202000000.0,16800000,431500000,236100000,219900000,155600000,3016600000.0,1249200000.0,700000,FIS,12/31/2009,23.44
22.56,162356000,22300000,46513300,368900000.0,117900000,2202000000.0,19500000,154100000,337900000,68600000,152800000,2815600000.0,1221300000.0,-5300000,FIS,3/31/2010,23.44
27.4,162356000,22300000,87639300,368300000.0,131800000,2202000000.0,19800000,151000000,330300000,89900000,152300000,2697200000.0,1266800000.0,-12600000,FIS,6/30/2010,26.82
26.83,162356000,22300000,43420600,371900000.0,208500000,2202000000.0,15800000,308600000,622700000,110400000,154700000,4828800000.0,1306300000.0,17900000,FIS,9/30/2010,27.13
27.17,119000000,22300000,37567600,390000000.0,197200000,2202000000.0,12800000,159700000,419600000,116100000,159700000,4935200000.0,1311300000.0,-11500000,FIS,12/31/2010,27.39
32.39,119000000,22300000,31086800,383900000.0,189800000,2202000000.0,15200000,154400000,365000000,109900000,154400000,4435200000.0,1315400000.0,3300000,FIS,3/31/2011,32.69
32.13,119000000,22300000,31304800,408900000.0,193800000,2202000000.0,16900000,155600000,-24500000,139200000,-147300000,4320000000.0,1375900000.0,-200000,FIS,6/30/2011,30.79
28.21,119000000,22300000,39794100,410700000.0,181000000,2202000000.0,15900000,161600000,207900000,55400000,3500000,4327700000.0,1365700000.0,-800000,FIS,9/30/2011,24.32
23.99,100600000,22300000,41374600,414500000.0,224400000,2202000000.0,12400000,165600000,483400000,113500000,55300000,4550600000.0,1429900000.0,-66000000,FIS,12/30/2011,26.59
31.8,100600000,22300000,35061900,414400000.0,207000000,2202000000.0,58800000,158100000,177600000,113800000,21400000,4728400000.0,1387500000.0,-20900000,FIS,3/30/2012,33.12
32.33,100600000,22300000,32845000,421800000.0,213700000,2202000000.0,58900000,159100000,222300000,107700000,3200000,4735600000.0,1400600000.0,-1800000,FIS,6/29/2012,34.08
31.52,100600000,22300000,36427400,424400000.0,229600000,2202000000.0,58700000,156000000,170600000,102100000,2400000,4391700000.0,1492500000.0,-1500000,FIS,9/28/2012,31.22
36.14,93400000,22300000,66812700,419500000.0,270100000,1500000.0,58400000,159600000,465100000,131300000,46000000,4231600000.0,1512600000.0,-1100000,FIS,12/31/2012,34.81
37.46,93400000,22300000,50780400,422300000.0,256900000,-15000000.0,64800000,153200000,224900000,135100000,2800000,4436200000.0,1486400000.0,5100000,FIS,3/28/2013,39.62
44.89,93400000,22300000,34631800,415800000.0,267800000,900000.0,63100000,152300000,169600000,73500000,11800000,4672700000.0,1541600000.0,-61900000,FIS,6/28/2013,42.84
44.91,93400000,22300000,20287000,428300000.0,260400000,0.0,63800000,151900000,275300000,181400000,2600000,4704100000.0,1529900000.0,5900000,FIS,9/30/2013,46.44
50.8,147000000,22300000,21947400,439000000.0,266600000,31600000.0,64600000,157200000,397200000,63200000,49400000,4339800000.0,1626800000.0,-300000,FIS,12/31/2013,53.68
55.0,147000000,22300000,26668300,449200000.0,277400000,31600000.0,69500000,152600000,240900000,167600000,2600000,4728900000.0,1479200000.0,-500000,FIS,3/31/2014,53.45
54.11,147000000,22300000,21793400,459000000.0,300800000,31600000.0,68400000,156500000,465000000,188500000,156500000,4900500000.0,1557200000.0,-1200000,FIS,6/30/2014,54.74
56.91,147000000,22300000,26022222,456300000.0,296300000,1400000.0,67800000,157000000,425900000,97100000,157000000,4966800000.0,1569000000.0,-54800000,FIS,9/30/2014,56.3
60.83,186800000,22300000,21092519,483300000.0,311900000,-23300000.0,69300000,159900000,508100000,128800000,160200000,5054600000.0,1891100000.0,-3500000,FIS,12/31/2014,62.2
67.48,186800000,22300000,20933722,490000000.0,304100000,-23300000.0,74000000,153000000,367100000,-10000000,153400000,5182800000.0,1517400000.0,-2000000,FIS,3/31/2015,68.06
62.75,186800000,22300000,26171928,495000000.0,312900000,-23300000.0,73000000,154500000,593600000,270000000,154500000,5029800000.0,1551000000.0,152000000,FIS,6/30/2015,61.8
67.65,186800000,22300000,28908827,481000000.0,314600000,0.0,73000000,156400000,473500000,112000000,156400000,4957000000.0,1543200000.0,-20000000,FIS,9/30/2015,67.08
63.97,535100000,22300000,51198163,611000000.0,339000000,-900000.0,85000000,205000000,455600000,87000000,205200000,11429000000.0,1933600000.0,-9000000,FIS,12/31/2015,60.6
58.81,535100000,22300000,51919903,611000000.0,355000000,0.0,85000000,293000000,476000000,102000000,293000000,10533000000.0,2088000000.0,-1000000,FIS,3/31/2016,63.31
74.19,535100000,22300000,46500409,595000000.0,363000000,0.0,86000000,291000000,322000000,107000000,131000000,10208000000.0,2212000000.0,-1000000,FIS,6/30/2016,73.68
79.41,535100000,22300000,48041207,604000000.0,360000000,0.0,84000000,292000000,420000000,190000000,127000000,10470000000.0,2211000000.0,-6000000,FIS,9/30/2016,77.03
77.17,512000000,22300000,42776493,626000000.0,363000000,0.0,86000000,277000000,730000000,73000000,298000000,10146000000.0,2347000000.0,-1000000,FIS,12/30/2016,75.64
82.68,512000000,22300000,33500597,610000000.0,378000000,85000000.0,95000000,332000000,389000000,162000000,174000000,10146000000.0,2247000000.0,56000000,FIS,3/31/2017,79.62
85.87,512000000,22300000,32604005,584000000.0,394000000,2258000000.0,97000000,341000000,446000000,52000000,166000000,10146000000.0,2250000000.0,4000000,FIS,6/30/2017,85.4
93.15,512000000,22300000,22179335,576000000.0,550000000,2096000000.0,97000000,342000000,276000000,104000000,169000000,10146000000.0,2114000000.0,-182000000,FIS,9/29/2017,93.39
94.13,776000000,22300000,28144566,610000000.0,531000000,3000000.0,96000000,351000000,313000000,942000000,-384000000,7718000000.0,2240000000.0,4000000,FIS,12/29/2017,94.09
